event,timestamp,renko_signal,side,live_price,ml_label,ml_conf,ml_hold_prob,ml_buy_prob,ml_sell_prob,skip_reason,capital,open_positions
TRADE_CLOSED,2026-04-11 07:11:59 UTC,SELL,72754.09,72733.0713,72733.0713,72667.2987,4.357314,91.5851,SL,SELL,0.9728,0.0232,0.004,0.9728,-1,42,9250.08
SIGNAL_FIRED,2026-04-11 07:14:59 UTC,-1,SELL,72758.34,SELL,0.9756,0.0205,0.004,0.9756,NONE,9250.08,0
TRADE_OPENED,2026-04-11 07:14:59 UTC,SELL,72758.34,72728.0957,72662.3231,3.058456,SELL,0.9756,0.0205,0.004,0.9756,-1,43,9250.08
TRADE_CLOSED,2026-04-11 07:15:59 UTC,SELL,72758.34,72728.0957,72728.0957,72662.3231,3.058456,92.5009,SL,SELL,0.9756,0.0205,0.004,0.9756,-1,43,9342.58
SIGNAL_FIRED,2026-04-11 07:43:59 UTC,-1,SELL,72754.36,SELL,0.9561,0.0354,0.0085,0.9561,NONE,9342.58,0
TRADE_OPENED,2026-04-11 07:43:59 UTC,SELL,72754.36,72775.8554,72711.5336,4.346326,SELL,0.9561,0.0354,0.0085,0.9561,-1,44,9342.58
SIGNAL_FIRED,2026-04-11 07:45:59 UTC,-1,SELL,72725.18,SELL,0.9562,0.0353,0.0085,0.9562,NONE,9342.58,1
TRADE_OPENED,2026-04-11 07:45:59 UTC,SELL,72725.18,72777.7008,72713.379,1.778836,SELL,0.9562,0.0353,0.0085,0.9562,-1,45,9342.58
SIGNAL_SKIPPED,2026-04-11 07:47:59 UTC,-1,SELL,72723.52,SELL,0.958,0.0335,0.0085,0.958,MAX_POSITIONS_REACHED,9342.58,2
TRADE_CLOSED,2026-04-11 07:48:59 UTC,SELL,72754.36,72711.5336,72775.8554,72711.5336,4.346326,186.1375,TP,SELL,0.9561,0.0354,0.0085,0.9561,-1,44,9528.72
TRADE_CLOSED,2026-04-11 07:48:59 UTC,SELL,72725.18,72713.379,72777.7008,72713.379,1.778836,20.992,TP,SELL,0.9562,0.0353,0.0085,0.9562,-1,45,9549.71
SIGNAL_FIRED,2026-04-11 08:03:59 UTC,-1,SELL,72716.65,SELL,0.9563,0.036,0.0077,0.9563,NONE,9549.71,0
TRADE_OPENED,2026-04-11 08:03:59 UTC,SELL,72716.65,72724.5304,72667.124,12.118375,SELL,0.9563,0.036,0.0077,0.9563,-1,46,9549.71
